identifier,final_title,part_number,date,publisher,pubplace,County1,City1,CitySection1,County2,City2,CitySection2,County3,City3,CitySection3,County4,City4,CitySection4,County5,City5,CitySection5,County6,City6,CitySection6,County7,City7,CitySection7,County8,City8,CitySection8,County9,City9,CitySection9,County10,City10,CitySection10,County11,City11,CitySection11,County12,City12,CitySection12,County13,City13,CitySection13,County14,City14,CitySection14,County15,City15,CitySection15,County16,City16,CitySection16,County17,City17,CitySection17,County18,City18,CitySection18,County19,City19,CitySection19,County20,City20,CitySection20,streets,features
20090925-hopkins-0029,"Spring Garden, Troy Hill",Plate 27,1907,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Troy Hill,Allegheny County (Pa.),Pittsburgh ,Spring Garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Upland al, Union al, Saw Mill al, Main st, Carpenter al, Pine st, Lumberman al, River ave, Troy Hill rd, Basin st, Villa st, Ohio st, Return rd, Tripod st, Fremont st, Kilkenbeck st, Buchanan st, Herman al, Angle st, Tell st, Herman st, Adrian st, Garden st, Hamilton st, Valentine st, Lowry st, Hoff st, Downing st, Overhill st, River ave,","Allegheny River, Pittsburgh & Western Railway, Allegheny City Water Works, City Reservoir, 8th Ward Public School, Croatian St. Nicholas Roman Catholic Church, St. Joseph's Roman Catholic Orphan Asylum, Western Pennsylvania Railroad, Allegheny River Back Channel, Herr's Island"
20090925-hopkins-0031,Troy Hill,Plate 29,1907,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Troy Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ohio st, Lofink st, Elbow st, Ravine st, Lowry st, Branch st, Forest st, Hazel st, Cowley st, Wickline's ln, Ravin st, Gang ave, Sassafras ln, Ley st, Gang ave, Lofink st, Elbow st, Ravine st, Fleck st, Niggel st, Straus ln, Verona st, Vine st, Plank rd, Hechelman st, Eggers st, Lautner st, Roessler st, Lookout st, Croft st, Ley st, Emma st","Allegheny River Back Channel, Pittsburgh & Western Railway, Western Pennsylvania Railroad, German United Evangelical Protestant Church Cemetery, Troy Hill Leidertafel, St. Andrews Church, Herr's Island, Troy Hill Incline Company, Troy Hill Incline Plane Company,"
20090925-hopkins-0032,Troy Hill,Plate 30,1907,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Troy Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"River ave, Ohio st, Hugh st, Herr st","Western Pennsylvania Railroad,  Pittsburgh & Western Railway, Allegheny River Back Channel, Union Stock Yards, Company, Western Pennsylvania Railroad Yards, 30th st Bridge,"
20091019-hopkins-0005,Central Business District,Plate 3,1889,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Central Business District (Downtown),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wood st, Smithfield st, Grant st, Cherry al, Ross st, Try st, Hill st, Water st, First ave, Second ave, Third ave, Fourth ave, Hoe al, Greenough st","Monongahela River, Baltimore & Ohio Railroad Company, Monongahela Bridge, Pittsburgh Chicago & St. Louis. Railroad Bridge, Second Avenue Park, Post Office"
20091019-hopkins-0011,Bluff,Plate 9,1889,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Bluff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Try st, Fourth st, Third st, Hill st, Greenough st, Shingiss st, Locust st, Moffat al, Eagle st, Bonus al, Maria st, Vickroy st, Cowards al, Chestnut st, Magee st, Bluff st, Second ave, Iron al, Brewery st, Black al, Cooper st","Monongahela River, Birmingham Bridge, Fort Pitt Incline Plane, Baltimore & Ohio Railroad, Pittsburgh Gas Company, Pittsburgh Roman Catholic College"
20091019-hopkins-0012,Bluff,Plate 10,1889,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Bluff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Magee st, Locust st, Maria st, Vickroy st, Ivanhoe st, Stevenson st, Vicroy st, Bluff st, Second ave, Pride st, Quince al, Marion st, Edna st, Van Braam st","Fort Pitt Incline, Monongahela River, Baltimore & Ohio Railroad, Mercy Hospital"
20091019-hopkins-0016,Strip District,Plate 14,1889,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Strip District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eleventh st, Twelfth st, Slocum al, Pike st, Mulberry al, Penn ave, Spring al, Liberty ave, Thirteenth st, Etna st, Fourteenth st, Fifteenth st","Cleveland & Pittsburgh Railroad Company, Allegheny Valley Railroad, Fort Pitt Foundry"
20091020-hopkins-0001,"City of Pittsburgh, 12th, 13th & 14th Wards",Title Page,1889,G.M. Hopkins,Philadelphia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20091020-hopkins-0002,"City of Pittsburgh, 12th, 13th & 14th Wards",Index Map,1889,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20091020-hopkins-0003,Bluff,Plate 1,1889,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Bluff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Miltenberger st, Gist st, Fifth ave, Ann st, Forbes ave, Tustin st, Locust st, Bluff st, Jumonville st, Seneca st, Moultire st, Commerce st, Canton st, Second ave","Monongahela River, Pittsburgh Division of Baltimore & Ohio Railroad, Dam No. 1, Pennsylvania Tube Works"
20091020-hopkins-0010,Strip District,Plate 8,1889,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Strip District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Twenty-Eighth st, Twenty-Ninth st, Railroad ave, Spruce al, Smallman st, Mulberry al, Penn ave, Spring al, Liberty ave, Thirtieth st, Thirty-First st","Allegheny River, Pittsburgh Junction Railroad, Allegheny Valley Railroad, Snyder Square Public Park, Park Bros. & Co. Black Diamond Steel Works"
20091020-hopkins-0018,"Bluff, West Oakland, South Oakland",Plate 16,1889,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Bluff,Allegheny County (Pa.),Pittsburgh,West Oakland,Allegheny County (Pa.),Pittsburgh,South Oakland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Soho st, Hillside st, Mohawk st, Beelen st, Boston st, Fifth ave, Moultrie st, Tustin st, Canton st, Hudson al, Brady st, Second ave, Burlington st, Forbes ave, Maurice st, Cornet st, Middlesex al, Solar st","Penn Tube Company, Soho Iron Works, Monongahela River, Monongahela Connecting Railroad, Baltimore & Ohio Railroad,"
20091020-hopkins-0020,South/Cental Oakland,Plate 18,1889,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,South Oakland,Allegheny County (Pa.),Pittsburgh,Central Oakland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Second ave, Maurice st, Rock st, Lawn st, Hamlet st, Forbes ave, Ophelia st, McDevitt pl, Girard al, Craft ave, Bates st, Frazier st, Hodge st, Avery st, Morris st, Carolina st, Niagara st, Halket st, Emily st, Romeo st, Wilmot st, Zulema st, Coltart Square, Louisa st, McKee st, Ward st, Rock al","Monongahela River, Monongahela Connecting Railroad, Pittsburgh Gas Co., Linden Station, Baltimore & Ohio Railroad, Copper Works Station, Children's Hospital, Keystone Rolling Mill Co"
20091020-hopkins-0021,"South Oakland, Hazelwood",Plate 19,1889,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,South Oakland,Allegheny County (Pa.),Pittsburgh,Hazelwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Second ave, Forward ave, Sylvan ave, Griffith st, Blaine st, Colvin st, Keelan st, Gilmore st, Ward st, Whitney st, Frazier st, Bates st, Romeo st, Juliet st, Neville st, Adrian st, Troy al, Juno st, Rome al, Wolff st, Oliver st, Childs st, Wilmot st, Bouquet st, Ward st, Hardie al, Cato st, Thora al, Zulema st, Semple st, Craft ave, Brook st","Monongahela River, Four Mile Run, Sylvan Ave. Bridge, Pittsburgh Junction Railroad, Baltimore & Ohio Railroad, East End Bridge, Eliza Furnaces Laughlin & Co."
20091021-hopkins-0001,"City of Pittsburgh, 1st-12th & 15th-17th Wards",Title Page,1900,G.M. Hopkins,Philadelphia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20091021-hopkins-0002,"City of Pittsburgh, 1st-12th & 15th-17th Wards",Index Map,1900,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20091021-hopkins-0005,Central Business District,Plate 3,1900,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Downtown,Allegheny County (Pa.),Pittsburgh,Strip District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Seventh ave, Smithfield st, Cherry al, Oak al, Grant st, Liberty ave, Ninth st, Exchange al, Garrison pl, Penn ave, Fayette st, Duquesne way, Tenth st, Etna st, Pike st, Liberty al, Spring al, Slocum al, Twelfth st, Adams al, Jackson al, Mulberry al","Allegheny River, Ninth Street Bridge, Pittsburgh, Fort Wayne, & Chicago Railroad, Allegheny Valley Railroad, Railroad Bridge"
20091022-hopkins-0006,"Wilkinsburg, Edgewood, Forest Hills, Braddock Hills, Churchill",Plate 4,1915,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Wilkinsburg (Borough),,Allegheny County (Pa.),Edgewood (Borough),,Allegheny County (Pa.),Forest Hills (Borough),,Allegheny,Braddock Hills (Borough),,Allegheny County (Pa.),Churchill (Borough),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Walnut st, Swissvale st, Coal st, Jane st, Campbell st, Henning way, Ella st, Wade st, Montview st, Boundary st, Rebecca ave, Patton st, Craft ave, Morrow st, Franklin ave, South ave, Ross ave, Penn ave, Taylor way, Wallace ave, North ave, Moniter st, Bellmont st, Fairmont ave, Betty st, East st, Roland st, Johnston st, Midland st, Woodlawn ave, Princeton blvd, Hazel way, Marlboro ave, Copley way, Shelbourne ave, Florida ave, Pasadena ave, Traymore ave, Blenhein ave, Chelsea ave, Floral ave, Ardmore blvd, Wilkinsburg & Brinton rd, Morris st, Beech st","Home For Aged Men and Couples, Western Pennsylvania Institute for the Deaf & Dumb, Trinity Reformed Church, Rose Avenue Methodist Episcopal Church, Johnston Public School"
20091022-hopkins-0007,"Swissvale, Edgewood, Regent Square",Plate 5,1915,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Swissvale (Borough),,Allegheny County (Pa.),Edgewood (Borough),,Allegheny County (Pa.),Pittsburgh,Regent Square,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nine Mile Run rd, Swissvale rd, Forward ave,  Richmond ave, Charleston ave, Trevanion ave, Lancaster ave, Sanders ave, Macon ave, Hutchison ave, La Clair ave, Gamma al, Milton ave, Overton ave, Braddock ave, Henrietta ave, Pliney way, East End ave, Plato way, Savannah ave, Mifflin ave, Sanders st, Allen ave, Monongahela al, Duquesne ave, Race st, McKay st, Jane Grey al, Catherine st, Harlow st, Garland st, Vine st, Boyd st, Monongahela ave, Whipple st, Swissvale st, Flemming st, Hays way, Hays st, Miriam st, Schoyer ave, McClure ave, Lincoln ave, Laurel st, Pennwood ave, Edgewood ave, Milligan ave, Juniata st,  Stanton st, Columbia ave, Union st, Sailor pl, Delaware ave, Newmyer ave,  Hampton st, Graff ave, Westmoreland ave, Lloyd ave, Gordon st, Oakview ave,  Chestnut st, Lehigh st, Aberdeen st, Elm st, Linden st, Maple st, Hawthorn st, Walnut st, Locust st, Beech st, Elmer st, Dewey st, Cannon st, St. Lawrence ave, Plum al, Hudson st, Corey st, Grant st. Lacrosse, st","The Union Switch & Signal Company, Pennsylvania Railroad, Edgewood Public School, Western Pennsylvania  Institute for the Deaf & Dumb, Newmyer School, Nine Mile Run"
20091022-hopkins-0008,"Swissvale, Squirrel Hill, Homewood North",Plate 6,1915,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Swissvale (Borough),,Allegheny County (Pa.),Pittsburgh,Squirrel Hill,Allegheny County (Pa.),Pittsburgh,Homewood (North),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Second ave, Braddockfield rd, Aurora st, Pocono st, Pitt st, Blackhawk st, Walnut al, Commercial st, Homestead st, Cash st, Nevada st, Schoyer ave, Monarch al, Harrison ave, Orchard ave, Michigan ave, Edeta al, Evergreen al, Whipple st, Raymond st,  Lucille st,  Overleaf al, Overlook al, Nine Mile Run rd, Swissvale rd, Forward ave, Alice st,  Rose ave, Princeton pl,  Monroe st,  Aurelius ave, Schoyer ave, Tonette st,  McClure ave,  Fairmount ave, Prospect ave, Hanover st,  Lafayette st, Church st, Madison st, Harvard ave, Varsity rd, Braddock ave, Irvine ave, Washington ave, Florence ave, Woodland ave, Collingwood ave,  Schley ave,  Denniston ave, Sprague st, Spencer st, Short st, Joplin st,  Oberlin ave, Gladefield st, Columbia ave,  Lemington ave, Somerset st,  Gopher st, Brushton ave, Locust st, Pinedale al, Pine al, Banfield ave, Baird ave, Mohler st, Wood st, Willing st, Bella st, Torrens ave, East Lemington ave,  Central st, Hilda st, Manilla st, Martha st, Highland View st,  Chadwick st, Mohler st,  Wheeler st, Verona st,  Ridgeview ave, Mount Carmel rd,  Elk rd, Campania st, Asthalter st,  Poketa st, Lincoln ave, Travella blvd,  Poketa ave, Pear al, Apple al,  Funston ave, View al,  Archer st,  Punnette ave, Hawkins ave, Golden rd,  Roosevelt st, San Juan st, Santiago st, Bunny al, Donaldson al, Lawton ave, Dewey ave,  Hobson st, Olympia st, Verona blvd","Monongahela River, Baltimore & Ohio Railroad, Carnegie Steel Company,  Pittsburgh McKeesport  & Youghiogheny Railroad, Swissvale Presbyterian Church, Pennsylvania Railroad"
20091022-hopkins-0009,"Rankin, Swissvale",Plate 7,1915,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Rankin (Borough),,Allegheny County (Pa.),Swissvale (Borough),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Church st, McCague st, Irvine ave, Milligan ave, Juniata ave,  Braddock ave, Locust st, Westmoreland ave, Roslyn st,  Hawthorne ave, Woodland ave,  Monor ave, Marion st, Buena Vista ave, Orchard ave, Noble st,  Dickson st,  Ardmore st, Woodstock ave,  Calumet st, Ormond st, Ellesmere st, Melrose st, Bruce al, Vernon st, Scott al, Waverly ave, Palmer  st, Washington st,  Park ave East, Park ave West, Duquesne ave, Hazeltine al, Angel al, Carrie st,  Hughes st, Monongahela ave, Hughes st,  Carrie st,  Denniston ave, Burton ave,  Schoyer ave, Agnes st, Collingwood ave,  Oak al, Gum al,  Arthur st,  Carrie st, Furnace st, Miller st, Benwood al, Gas st, Railroad al, Page st, Harriet st, Arthur st,  Helen st,  Chartiers ave,  Apple pl,  Helen st,  Iron al, Katchmar st,  Short st,  Ohio st,  Fifth ave, Rankin st, Autumn al, Fourth ave,  Adams ave, Oak al, Summer al, Third ave, Mackintosh ave, Spring ave, Pennock ave, West st, Baltimore ave,  Braddockfield rd,","Pennsylvania Railroad, Baltimore & Ohio Railroad, Pittsburgh McKeesport & Youghiogheny Railroad, Carnegie Steel Company, Monongahela River, American Steel and Wire Company"
20091022-hopkins-0010,"Rankin, Braddock, North Braddock, Swissvale",Plate 8,1915,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Rankin (Borough),,Allegheny County (Pa.),Braddock (Borough),,Allegheny County (Pa.),North Braddock (Borough),,Allegheny,Swissvale (Borough),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hawkins st, Sixth ave, Cherry al, Fifth ave, Oak al, Antisbury st, Fourth ave, Mound st, Duquesne st, Third ave, Second ave, Kenmawr ave, Grace st, First ave, Forge st, Baltimore ave, Braddockfield rd, Clair st, Bridge st, Cain st, Dale st, Fleet st, Toner al, Ridge ave, Jackson st, Pattison st, Pine way, Grace way, First st, Cherry way, Talbot ave, Second st, Washington ave, Third st, Oliver st, Fourth st, Braddock ave, Corey ave, North Holland st, Comrie st, Camp ave, Mills ave, Elm al, Elm way, Holland ave, Hamilton st, Maple al, March al, Short st, Helena ave, Edward st, Lundin st, Aetna st, Maniton al, May way, June way, July way, Otto way, Taber way, Beach al,","Monongahela River, Pittsburgh, McKeesport, & Youghiogheny Railroad, Baltimore & Ohio Railroad, Pennsylvania Railroad, Hawkins Station, Rankin Station, McClintic - Marshall Construction Co."
20091022-hopkins-0011,"Braddock, North Braddock",Plate 9,1915,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Braddock (Borough),,Allegheny County (Pa.),North Braddock (Borough),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fourth st, Camp ave, June way, Ajax way, Mills ave, Charles way, Elm way, Holland ave, Maple way, Fifth st, Braddock ave, Corey st, Vine way, Gate st, Wood st, Pine way, Talbot ave, Washington ave, Centre ave, Margaretta ave, Union way, Sixth st, Pitcairn st, Moody st, Lillie ave, Orchard st, Cedar way, Parker ave,  Library st, Beech way, John st, George st, Verona st, Cemetery way, Frazier st, Robinson st, Railroad ave, Wood ave, Kirkpatrick ave, High st, Jones ave, Bell ave, Anderson st, Orchard way, Congress st, Rebecca st, McDonough way, Franklin ave, Mellon st, Ann st, Penn st, Seventh st, Grant st, Willow way, Eighth st, McCune st, Pine way, Cherry way, Ninth st, Halket ave, Tenth st, River ave, Eleventh st, Twelfth st, Monongahela ave","Monongahela River, Pittsburgh, McKeesport, & Youghiogheny Railroad, Baltimore & Ohio Railroad, Pennsylvania Railroad, Braddock Station, United States Steel Corporation"
20091022-hopkins-0013,"Rankin, Braddock, North Braddock, Swissvale",Plate 11,1915,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Swissvale (Borough),,Allegheny County (Pa.),Braddock (Borough),,Allegheny County (Pa.),North Braddock (Borough),,Allegheny,Rankin (Borough),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lehigh st, Grant st, McKelvey rd, La Crosse st, Chalmer st, Birch st, Mulberry al, Lloyd ave, Riverview ave, Hampton st, Delaware ave, Cecil al, Columbia ave, Patterson st, Milligan ave, Hope al, Evans st, Buzzard al, Wilkinsburg & Brinton rd, Kentucky ave, Centre st, Buena Vista ave, Braddock ave, Vernon st, Woodstock ave, Bel Mar pl, McKim st, Farkas pl, Dalgate pl, Vermont ave, California ave, Montana ave, Park ave, Center st, Jackson st, Adams st, McKinley st, Pennsylvania ave, Roosevelt st, Illinois ave, Indiana ave, Harrison ave, Garfield ave, Virginia ave, Jefferson st, Van Buren st, Wilkins ave, Nevada ave, Newton ave, Cross ave, Center al, Fourth st, North al","St. Thomas Catholic Cemetery, Monongahela Cemetery, St. Joseph's Catholic Cemetery, Pennsylvania Railroad"
20091022-hopkins-0014,"Wilkinsburg, Forest Hills, Braddock, Edgewood, Wilkins",Plate 12,1915,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Wilkinsburg (Borough),,Allegheny County (Pa.),Forest Hills (Borough),,Allegheny County (Pa.),Braddock (Borough),,Allegheny,Edgewood (Borough),,Allegheny County (Pa.),Wilkins (Township),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Walnut st, Wilkinsburg & Brinton rd, McKelvey ave, Birch ave, Maple st, Locust st, Wilkins ave, Boundary st, Earl st, Soles ave, Elliott ave, Maple ave, Reservoir st, Jones ave, Wolf ave, Beech ave, Coal ave, Fourth st, Newton ave, Ridge st, Orchard st, Centre ave, Lee st, Trenton ave, Kenmore ave, Roxbury rd, Fairfax rd, Cascade rd, Sylvan way, Laurel way, Braddock rd, Berlin rd, Newport rd, Bevington rd, Batavia rd, Burlington rd, Wellington rd, Norway rd, Edgewood rd, Hawthorne rd, Overdale rd, Fairview Circuit ln, Castlegate rd, Leon way, Elmore rd, Riley rd, Watt rd, Ardmore blvd, Braddock rd, Concord rd, Bryn Mawr rd, Sherwood rd, Niagara rd, Forest rd, Cherry Valley rd, Woodside rd, Hillcrest rd, Glasgow rd, Beaver rd, Forest Hill rd, Morrow rd, Sylvan rd, Greenwood rd, Ogden ave, Halsey ave, Penn ave,","St. Thomas Catholic Cemetery, Monongahela Cemetery, St. Joseph's Catholic Cemetery, Pennsylvania Water Company Reservoir, Borough of Braddock Reservoir"
20091022-hopkins-0015,"Forest Hills, Braddock, Chalfont, Wilkins",Plate 13,1915,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Forest Hills (Borough),,Allegheny County (Pa.),Braddock (Borough),,Allegheny County (Pa.),Chalfont (Township),,Allegheny,Wilkins (Township),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sheppard st, Penn ave, Pittsburgh & Greensburg pike, Marion ave, Barclay ave, Violet al, Windsor ave, Penn al, Decatur ave, Daisy al, Ogden ave, Lilac al, Pacific ave, Rose al, Glen st, Atlantic ave, Halsey ave, Tulip al, Lenox ave, Ivy al, Clover al, Sumner ave, Ardmore blvd, Trenton ave, Berkley ave, Lee ave, Cedar ave, Kenmore ave, Thorn al, Rockwood ave, Portage ln, Marwood ave, Radnor ave, Second st, Shadeland st, West st, Powell st, Cline st, Wallace st, Rebecca st, Ridge st, Dorothy ave, Greensburg pike, John st, Chalfant st, Elizabeth ave, Wilkins ave, Highland ave, Greenfield ave, Lynnwood ave, North Fairview ave, Park way, North ave, Brighton st, Rossmore st, Hager way, Peter st, Davis st, Beulah rd,",Saw Mill Run
20091022-hopkins-0016,"Wilkins, Wilkinsburg, Edgewood",Plate 14 A,1915,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Wilkins (Township),,Allegheny County (Pa.),Wilkinsburg (Borough),,Allegheny County (Pa.),Edgewood (Borough),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Northern Turnpike, Newton rd, Rodi rd, Negley rd, Harrison rd, Church Hill rd, Well rd, Morning rd, Beulah rd, Penn ave, Lewins rd, Collins rd, Graham blvd, Pittsburgh & Greensburg rd, Newton rd, Gibson st, Klaben ave, Lowman st, Oak way, Sheppard st, Chesnut al, Gilmore st, Maple al, Laketon rd, Crab Hollow rd, Anderson st, Brinker ave, Summit st, Fairmont St, Summit st, Scenery rd, Marie st, Thomas st, Elizabeth blvd, McNary blvd, Sloan ave, Boggs ave, Kramer way, Paden st, Lynvale ave, Kerr way, Losca way, Alsop way, Wise way, Philip way, Robert way, Chalfant st, Miller st, Elm al, Spring st, Laketon rd, Division st, Ralph way, Frank way, Coal st, Buena Vista st,","Woodlawn Cemetery, Church Hill Cemetery, Beulah Cemetery, Pittsburgh, Bessemer & Lake Erie Railroad Oak Hill Yard, Thompsons Run, Saw Mill Run, Johnston's Run, Duffs Run"
20091022-hopkins-0018,"Turtle Creek, Wilkins",Plate 15,1915,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Turtle Creek (Borough),,Allegheny County (Pa.),Wilkins (Township),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beulah rd, Pine st, Elm st, Beech st, Mortimer ave, Highland ave, Negley ave, Ayer ave, McMasters ave, Stewart ave, Hezlep st, Railroad st, Grant st, Centre st, Elsie ave, Margaret ave, Hill al, Mill rd, Walnut al, Boden st, Semmens st, Thompson st, Rebecca ave, Larimer ave ext, Church Hill ave, Church Hill ln, Coal st, Meadow st, Orchard st, Farnsworth ave, Burns st, Curry ave, Horning rd, Well rd, Harrison rd, Patterson st, Humbert ave, Bender st, Linhart st, Rodi rd, Laneacke ave, Barnes ave, Baker ave, Newtown rd","Saw Mill Run, Church Hill Cemetery, Pittsburgh, Bessemer & Lake Erie Railroad, Linhart Station, Johnston's Run, Thompson's Run"
20091022-hopkins-0019,"Turtle Creek, Wilkins, Chalfant, North Versailles, Wilmerding",Plate 16,1915,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Turtle Creek (Borough),,Allegheny County (Pa.),Wilkins (Township),,Allegheny County (Pa.),Chalfant (Borough),,Allegheny ,North Versailles (Township),,Allegheny County (Pa.),Wilmerding (Borough),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pine st, Elm st, Washington ave, Montgomery st, Beech st, Beaver ave, Beulah rd, Wilkinsburg st, Tongalucas ave, Moss st, Ivy st, Fern st, Spruce ave, Highland ave, Ayer ave, Peter st, Short st, Dorothy ave, John st, Davis st, Penn ave, Grandview ave, Greensburg pike, Allequippa st, Seneca ave, Alph st, Miller st, Wilbur ave, Hazel st, Brown ave, Mortimer ave, Clugston ave, Oak st, Osbourne st, Negley ave, Shaw ave, Hunter st, Braddock ave, Line st, McMasters st, Stewart ave, Larimer ave, Church st, McClelland st, Renier ave, Grant st, Sycamore st, Monroeville rd, Airbrake ave, Oxford ave, Chestnut st, Torrence st, Walnut st, 11th st, 10th st, 9th st, 8th st, 7th st, 6th st, Ohio ave, Rachel st, New York ave, Virginia ave, Maryland ave, Pine st, Elizabeth st, Oak ave, Sara st, Rose st, Boyd st, Charles st, Albert st, James st, George st, Mercer st, Locust st, Lynn st, Vine al, Cliff al, Norman al, Camp al, Terrace al, Lark al, Grove al, Falls al, Wood al, Summit al, Thorn al, Park st, Mobile ave, Wren st, Larch ave, Cedar ave, Thrush al, Robin al, Beech ave, Ash ave, Milton ave, Neal st,","Turtle Creek, Saw Mill Run, East Pittsburgh Brach of Pennsylvania Railroad, Thompson Run, Pittsburgh, Bessemer, & Lake Erie Railroad"
